id,attribute,original,prediction,difference
e68,b,22.063333333333333,20.20555,1.8577840932210279
e69,b,22.076666666666664,18.147064,3.9296024576822894
e7,b,20.036666666666665,20.20089,0.16422292073567846
e70,b,19.919999999999998,20.523794,0.6037941741943378
e71,b,20.900000000000002,20.408241,0.4917587280273459
e72,b,19.606666666666666,20.178343,0.5716761525472016
e73,b,22.423333333333336,20.470291,1.953042195638023
e74,b,20.663333333333334,20.653606,0.009726918538412122
e75,b,21.196666666666665,20.588945,0.6077212778727201
e76,b,12.566666666666668,16.308355,3.7416886647542302
e77,b,12.433333333333332,16.394781,3.9614477793375666
e78,b,13.483333333333334,16.111597,2.6282637278238923
e79,b,21.05666666666667,19.539772,1.5168946329752622
e8,b,20.5,20.6779,0.1779003143310547
e80,b,21.21666666666667,20.019281,1.197385279337567
e81,b,22.51,20.076447,2.4335534667968766
e82,b,18.933333333333334,21.122938,2.189604822794596
e83,b,18.32,20.60602,2.2860199737548825
e84,b,18.500000000000004,22.321846,3.8218460083007777
e9,b,20.83,20.423077,0.4069233703613264
MAE,,,,1.5901157777116106
